EmployeeID,Department,HireDate,EndDate,EmployeeStatus
1961,Marketing,2022-11-22,2023-05-10,Inactive
1962,Operations,2022-05-04,,Active
1963,HR,2022-03-03,2023-09-01,Inactive
1964,Operations,2021-06-24,2021-09-09,Inactive
1965,Operations,2021-07-04,,Active
1966,Marketing,2022-05-20,,Active
1967,Sales,2021-09-24,,Active
1968,IT,2023-10-20,,Active
1969,IT,2023-07-03,2023-10-05,Inactive
1970,IT,2022-08-02,,Active
1971,Operations,2022-03-24,2023-08-09,Inactive
1972,Finance,2022-04-14,2023-06-27,Inactive
1973,Sales,2022-10-26,2023-09-22,Inactive
1974,Finance,2022-06-03,2022-06-24,Inactive
1975,IT,2021-12-22,2023-11-17,Inactive
1976,HR,2022-11-20,,Active
1977,IT,2023-11-09,,Active
1978,IT,2022-04-01,,Active
1979,Finance,2021-11-20,2022-07-06,Inactive
1980,HR,2022-09-25,2023-03-17,Inactive
1981,Marketing,2023-08-14,2023-11-02,Inactive
1982,HR,2023-12-02,2023-12-16,Inactive
1983,IT,2023-12-30,,Active
1984,Marketing,2021-11-28,2023-12-31,Inactive
1985,IT,2021-07-15,2023-12-15,Inactive
1986,Finance,2023-10-21,,Active
1987,Finance,2022-09-18,,Active
1988,Operations,2022-12-09,,Active
1989,IT,2021-05-03,,Active
1990,IT,2023-06-25,2023-09-09,Inactive
1991,HR,2022-11-28,,Active
1992,IT,2021-09-15,,Active
1993,Sales,2021-12-27,,Active
1994,Finance,2021-02-18,2021-12-27,Inactive
1995,Sales,2022-02-20,,Active
1996,HR,2023-12-29,,Active
1997,IT,2023-10-19,2023-11-18,Inactive
1998,Finance,2023-04-01,2023-10-30,Inactive
1999,Operations,2023-09-20,2023-12-02,Inactive
2000,Sales,2022-10-08,,Active
2001,IT,2022-12-25,,Active
2002,HR,2022-02-21,,Active
2003,Operations,2022-09-01,2022-11-28,Inactive
2004,IT,2021-06-22,,Active
2005,Sales,2023-07-14,,Active
2006,IT,2023-03-25,,Active
2007,Finance,2023-02-22,2023-09-11,Inactive
2008,Marketing,2022-06-14,,Active
2009,IT,2021-12-07,2022-04-26,Inactive
2010,Finance,2022-11-17,,Active
2011,IT,2022-02-28,2023-03-13,Inactive
2012,IT,2021-06-13,,Active
2013,Operations,2022-08-13,,Active
2014,IT,2021-04-11,,Active
2015,Marketing,2023-03-22,,Active
2016,IT,2021-12-20,2023-10-09,Inactive
2017,HR,2022-10-04,,Active
2018,Finance,2021-05-11,2022-08-09,Inactive
2019,Finance,2021-02-17,,Active
2020,Operations,2022-08-09,2022-08-30,Inactive
2021,Sales,2023-09-12,2023-11-15,Inactive
2022,Marketing,2023-03-27,2023-05-02,Inactive
2023,Operations,2023-04-12,,Active
2024,Sales,2023-07-13,,Active
2025,Marketing,2021-03-07,2022-12-23,Inactive
2026,IT,2022-06-22,,Active
2027,IT,2022-04-06,,Active
2028,Finance,2023-06-25,2023-11-05,Inactive
2029,Marketing,2022-03-30,,Active
2030,Marketing,2022-07-08,,Active
2031,Sales,2021-12-12,,Active
2032,Operations,2023-05-10,2023-10-09,Inactive
2033,Marketing,2023-07-28,2023-11-23,Inactive
2034,Sales,2022-04-12,2022-11-12,Inactive
2035,Marketing,2023-05-19,2023-12-11,Inactive
2036,Finance,2023-02-22,2023-12-31,Inactive
2037,HR,2021-05-16,,Active
2038,IT,2023-07-30,,Active
2039,HR,2023-08-06,2023-09-24,Inactive
2040,IT,2022-03-16,2022-06-27,Inactive
2041,Operations,2022-08-12,2023-08-24,Inactive
2042,HR,2022-12-16,2023-01-29,Inactive
2043,Finance,2021-06-01,,Active
2044,IT,2021-12-23,,Active
2045,IT,2021-08-06,2023-10-05,Inactive
2046,IT,2021-09-05,,Active
2047,Marketing,2021-01-01,2021-10-31,Inactive
2048,Sales,2023-03-07,,Active
2049,IT,2022-10-29,,Active
2050,Marketing,2023-03-16,,Active
2051,IT,2021-08-08,,Active
2052,Operations,2023-11-22,,Active
2053,Finance,2021-06-06,2023-01-03,Inactive
2054,IT,2023-02-08,2023-09-11,Inactive
2055,IT,2023-07-21,,Active
2056,Operations,2022-07-01,2022-07-03,Inactive
2057,HR,2021-12-20,2022-05-16,Inactive
2058,HR,2021-02-18,,Active
2059,IT,2023-11-24,2023-12-22,Inactive
2060,Operations,2021-12-18,,Active
2061,Sales,2023-07-27,,Active
2062,Marketing,2022-02-22,,Active
2063,Finance,2022-06-18,,Active
2064,Sales,2021-01-06,2021-09-04,Inactive
2065,Marketing,2023-02-28,,Active
2066,Sales,2023-12-17,,Active
2067,Finance,2023-12-28,,Active
2068,HR,2023-01-08,2023-12-19,Inactive
2069,Marketing,2023-10-08,,Active
2070,Marketing,2023-03-27,2023-10-05,Inactive
2071,Finance,2021-06-08,,Active
2072,Marketing,2023-11-13,,Active
2073,HR,2023-06-29,2023-12-26,Inactive
2074,Sales,2022-10-13,,Active
2075,Operations,2023-09-07,,Active
2076,HR,2022-09-15,2023-09-06,Inactive
2077,HR,2022-07-27,,Active
2078,Finance,2023-10-25,2023-11-23,Inactive
2079,Operations,2022-08-30,,Active
2080,HR,2023-07-06,,Active
2081,Finance,2022-03-03,2022-08-15,Inactive
2082,Marketing,2023-08-21,,Active
2083,Sales,2023-08-31,,Active
2084,IT,2021-07-31,,Active
2085,Finance,2021-09-11,,Active
2086,Finance,2022-01-05,,Active
2087,IT,2023-10-28,,Active
2088,Finance,2023-05-28,,Active
2089,Finance,2023-03-15,2023-11-15,Inactive
2090,Operations,2022-02-27,,Active
2091,IT,2023-11-04,,Active
2092,HR,2023-08-16,,Active
2093,Finance,2023-04-30,2023-09-05,Inactive
2094,Sales,2023-03-10,2023-03-19,Inactive
2095,Marketing,2022-10-19,2022-11-30,Inactive
2096,IT,2023-11-14,,Active
2097,IT,2022-07-20,2023-12-09,Inactive
2098,HR,2022-06-17,,Active
2099,HR,2021-04-12,2022-11-24,Inactive
2100,Marketing,2022-07-05,,Active
2101,Finance,2022-08-03,2023-01-10,Inactive
2102,Sales,2022-04-06,,Active
2103,HR,2021-06-30,,Active
2104,Operations,2022-12-21,2023-12-09,Inactive
2105,IT,2023-04-04,,Active
2106,IT,2021-03-18,,Active
2107,Sales,2021-09-28,2022-02-21,Inactive
2108,Sales,2021-09-11,,Active
2109,Marketing,2021-08-27,2022-12-02,Inactive
2110,IT,2023-02-01,2023-10-30,Inactive
2111,HR,2023-08-12,,Active
2112,IT,2023-08-17,,Active
2113,Marketing,2022-09-02,2023-08-10,Inactive
2114,Finance,2021-09-09,2023-01-18,Inactive
2115,Marketing,2022-05-14,2023-09-14,Inactive
2116,Operations,2022-01-06,,Active
2117,Finance,2022-01-19,2022-09-08,Inactive
2118,IT,2021-07-17,2022-07-03,Inactive
2119,Finance,2023-01-25,,Active
2120,Finance,2022-02-03,2022-11-16,Inactive
2121,Sales,2023-04-20,2023-09-07,Inactive
2122,Finance,2023-07-15,2023-08-07,Inactive
2123,Operations,2021-09-24,,Active
2124,Marketing,2022-11-23,2023-06-03,Inactive
2125,Marketing,2023-03-10,2023-07-26,Inactive
2126,Sales,2022-08-27,,Active
2127,Marketing,2023-06-22,,Active
2128,Operations,2022-06-25,2023-10-04,Inactive
2129,IT,2022-03-11,2023-02-10,Inactive
2130,Operations,2022-11-05,,Active
2131,IT,2021-03-07,2021-06-08,Inactive
2132,Marketing,2023-12-31,2023-12-31,Inactive
2133,Sales,2023-09-24,,Active
2134,Finance,2022-12-24,,Active
2135,IT,2021-04-29,2023-09-13,Inactive
2136,IT,2023-02-10,,Active
2137,Operations,2022-06-02,2022-08-22,Inactive
2138,IT,2021-02-14,,Active
2139,Marketing,2023-06-21,,Active
2140,IT,2022-03-13,2023-01-13,Inactive
2141,Marketing,2023-07-02,2023-12-25,Inactive
2142,Marketing,2023-11-07,,Active
2143,Marketing,2021-08-03,,Active
2144,Sales,2023-01-29,2023-11-08,Inactive
2145,HR,2023-07-13,,Active
2146,Sales,2021-08-22,2022-03-23,Inactive
2147,Operations,2023-11-07,,Active
2148,IT,2022-03-04,,Active
2149,Operations,2022-08-15,,Active
2150,Finance,2021-09-19,,Active
2151,Operations,2021-03-26,2021-12-21,Inactive
2152,IT,2022-04-11,2022-04-26,Inactive
2153,Operations,2021-01-18,,Active
2154,Finance,2023-09-18,,Active
2155,Marketing,2023-09-03,2023-09-16,Inactive
2156,Operations,2021-03-03,2022-12-05,Inactive
2157,Marketing,2023-04-21,2023-12-25,Inactive
2158,Marketing,2022-10-16,,Active
2159,Operations,2022-01-22,,Active
2160,HR,2023-01-12,2023-12-05,Inactive
2161,Operations,2021-04-04,2022-05-19,Inactive
2162,Finance,2023-10-25,2023-12-10,Inactive
2163,Sales,2023-09-16,,Active
2164,Sales,2022-09-27,,Active
2165,HR,2021-07-01,,Active
2166,Operations,2022-10-25,2022-11-02,Inactive
2167,IT,2022-09-09,,Active
2168,Marketing,2021-01-19,,Active
2169,Marketing,2023-06-08,2023-08-30,Inactive
2170,Marketing,2022-02-25,,Active
2171,Marketing,2021-10-16,2023-12-10,Inactive
2172,HR,2022-12-18,,Active
2173,IT,2022-03-29,,Active
2174,Operations,2021-09-14,,Active
2175,Marketing,2021-04-29,2022-05-04,Inactive
2176,Marketing,2021-09-04,2021-10-17,Inactive
2177,IT,2021-09-08,2022-11-25,Inactive
2178,Operations,2021-02-27,2021-06-20,Inactive
2179,IT,2023-12-19,,Active
2180,Finance,2021-04-09,2023-05-08,Inactive
2181,Sales,2021-09-09,2023-04-23,Inactive
2182,Sales,2023-09-04,2023-09-19,Inactive
2183,Sales,2023-01-26,,Active
2184,Operations,2022-12-10,,Active
2185,Finance,2023-02-01,2023-03-31,Inactive
2186,HR,2022-08-10,,Active
2187,Operations,2022-03-04,,Active
2188,Marketing,2022-12-18,2023-09-08,Inactive
2189,Marketing,2021-06-27,2022-09-19,Inactive
2190,Operations,2023-04-20,2023-11-06,Inactive
2191,Sales,2023-12-14,,Active
2192,HR,2021-04-03,2023-12-03,Inactive
2193,Finance,2021-12-05,2023-10-24,Inactive
2194,Sales,2023-01-02,,Active
2195,HR,2022-11-04,2023-03-30,Inactive
2196,Sales,2022-09-05,,Active
2197,Finance,2021-11-28,2021-12-14,Inactive
2198,IT,2021-04-26,2023-04-09,Inactive
2199,Sales,2021-06-18,2021-09-11,Inactive
2200,IT,2021-03-09,,Active
2201,Finance,2022-12-25,2023-02-01,Inactive
2202,Sales,2023-05-11,,Active
2203,IT,2023-05-27,,Active
2204,Operations,2022-06-10,,Active
2205,Marketing,2022-06-19,2022-11-26,Inactive
2206,IT,2022-09-11,2023-03-05,Inactive
2207,Marketing,2022-11-28,2023-04-13,Inactive
2208,Finance,2023-01-25,2023-05-14,Inactive
2209,IT,2023-04-11,2023-08-07,Inactive
2210,Marketing,2021-02-01,,Active
2211,Sales,2023-12-02,2023-12-15,Inactive
2212,HR,2022-06-13,,Active
2213,IT,2022-03-12,,Active
2214,Finance,2023-03-22,2023-08-26,Inactive
2215,HR,2021-10-02,,Active
2216,IT,2021-05-15,2023-07-02,Inactive
2217,Marketing,2023-02-01,2023-09-11,Inactive
2218,Finance,2023-06-26,2023-09-06,Inactive
2219,IT,2022-09-22,2023-08-09,Inactive
2220,Marketing,2023-12-01,,Active
2221,Marketing,2021-09-27,,Active
2222,Finance,2022-02-12,2023-07-12,Inactive
2223,IT,2021-06-21,,Active
2224,Finance,2022-12-12,2023-09-26,Inactive
2225,Operations,2023-03-15,,Active
2226,Sales,2022-08-18,2023-10-08,Inactive
2227,Marketing,2023-04-22,2023-09-02,Inactive
2228,HR,2023-02-03,,Active
2229,Sales,2022-04-06,,Active
2230,Finance,2022-10-18,2023-03-28,Inactive
2231,Finance,2021-07-17,2022-02-22,Inactive
2232,IT,2022-09-23,2023-11-10,Inactive
2233,HR,2021-05-22,,Active
2234,Finance,2023-05-23,2023-09-16,Inactive
2235,IT,2021-04-12,2022-10-20,Inactive
2236,Finance,2021-04-01,2022-07-13,Inactive
2237,Operations,2021-09-04,,Active
2238,Operations,2021-08-09,2023-11-02,Inactive
2239,Marketing,2022-11-15,2022-12-09,Inactive
2240,IT,2022-01-18,,Active
2241,Marketing,2021-01-07,,Active
2242,IT,2021-05-04,,Active
2243,Finance,2021-11-02,2022-10-06,Inactive
2244,HR,2023-07-31,2023-09-03,Inactive
2245,IT,2022-06-25,2022-07-21,Inactive
2246,Operations,2023-10-23,2023-11-12,Inactive
2247,IT,2023-02-25,,Active
2248,Sales,2021-08-01,,Active
2249,HR,2022-06-25,,Active
2250,Marketing,2021-03-02,2021-03-25,Inactive
2251,Operations,2021-12-27,2022-03-29,Inactive
2252,Marketing,2021-11-10,2022-01-26,Inactive
2253,Sales,2021-12-03,2022-07-14,Inactive
2254,IT,2021-01-15,2023-06-11,Inactive
2255,Finance,2023-11-14,,Active
2256,Sales,2022-08-17,,Active
2257,HR,2023-05-10,2023-09-10,Inactive
2258,Operations,2023-09-27,2023-10-11,Inactive
2259,Marketing,2022-10-19,,Active
2260,IT,2022-10-18,2022-12-04,Inactive
2261,Sales,2021-08-24,2023-03-17,Inactive
2262,Marketing,2021-04-28,,Active
2263,Marketing,2021-10-09,2021-12-05,Inactive
2264,Finance,2022-12-28,2023-12-12,Inactive
2265,Sales,2023-09-19,,Active
2266,Sales,2023-09-13,,Active
2267,Finance,2021-02-02,,Active
2268,HR,2023-04-20,,Active
2269,IT,2021-02-22,2023-01-04,Inactive
2270,IT,2023-01-20,,Active
2271,Finance,2022-04-27,2022-06-16,Inactive
2272,Sales,2023-02-12,,Active
2273,Sales,2021-04-02,,Active
2274,Sales,2023-04-08,2023-07-23,Inactive
2275,Marketing,2023-12-23,2023-12-27,Inactive
2276,Marketing,2021-11-29,,Active
2277,Finance,2022-07-14,,Active
2278,Marketing,2021-11-20,,Active
2279,Sales,2021-11-27,2023-10-07,Inactive
2280,Operations,2021-09-03,,Active
2281,Marketing,2021-10-02,,Active
2282,Sales,2021-02-22,2023-05-05,Inactive
2283,Finance,2022-07-07,,Active
2284,IT,2021-04-28,,Active
2285,Marketing,2021-04-25,,Active
2286,Sales,2021-02-03,2021-03-07,Inactive
2287,HR,2021-09-08,2023-09-17,Inactive
2288,Finance,2021-10-25,2023-07-05,Inactive
2289,Marketing,2022-01-25,2022-04-03,Inactive
2290,Sales,2022-01-28,2023-03-13,Inactive
2291,IT,2022-10-11,2022-10-24,Inactive
2292,HR,2023-11-30,,Active
2293,Operations,2022-10-17,2023-11-29,Inactive
2294,IT,2021-05-28,,Active
2295,IT,2021-02-20,,Active
2296,HR,2022-07-23,,Active
2297,IT,2021-02-07,2023-05-23,Inactive
2298,Sales,2021-04-02,2023-01-08,Inactive
2299,Marketing,2023-10-28,2023-11-17,Inactive
2300,Marketing,2021-06-09,2022-08-23,Inactive
2301,Marketing,2022-07-21,2023-03-22,Inactive
2302,IT,2022-05-17,,Active
2303,HR,2023-06-07,2023-11-05,Inactive
2304,Marketing,2023-05-11,,Active
2305,Sales,2023-04-09,,Active
2306,Operations,2023-02-10,,Active
2307,IT,2023-04-22,2023-12-26,Inactive
2308,Marketing,2023-06-16,2023-11-21,Inactive
2309,Sales,2022-12-19,2023-11-10,Inactive
2310,Marketing,2023-06-06,2023-10-13,Inactive
2311,Finance,2022-08-07,2023-11-24,Inactive
2312,IT,2021-10-22,2023-05-18,Inactive
2313,Operations,2021-04-26,2023-10-06,Inactive
2314,Finance,2023-04-12,2023-11-02,Inactive
2315,IT,2021-01-07,,Active
2316,Marketing,2023-12-09,,Active
2317,Sales,2023-11-14,,Active
2318,HR,2023-12-27,2023-12-28,Inactive
2319,IT,2021-11-03,2022-11-28,Inactive
2320,Operations,2023-12-24,2023-12-26,Inactive
2321,Marketing,2021-10-04,,Active
2322,Operations,2021-06-13,2022-07-04,Inactive
2323,Sales,2022-09-29,2023-09-21,Inactive
2324,Marketing,2022-03-25,2023-11-04,Inactive
2325,Sales,2021-01-22,2021-05-25,Inactive
2326,Finance,2022-10-01,2023-11-18,Inactive
2327,Sales,2023-12-18,,Active
2328,Sales,2021-12-07,2022-12-05,Inactive
2329,IT,2021-02-22,2022-10-15,Inactive
2330,Operations,2021-02-23,,Active
2331,HR,2021-01-02,,Active
2332,Finance,2023-04-20,,Active
2333,Finance,2022-01-17,,Active
2334,Marketing,2023-12-28,2023-12-30,Inactive
2335,Operations,2023-09-15,,Active
2336,HR,2022-11-06,,Active
2337,Sales,2022-07-15,2023-01-17,Inactive
2338,HR,2023-08-25,,Active
2339,Operations,2023-07-31,,Active
2340,Marketing,2021-11-01,2023-05-10,Inactive
2341,HR,2023-01-03,2023-10-12,Inactive
2342,Finance,2021-12-27,,Active
2343,Sales,2021-09-04,2023-02-18,Inactive
2344,Operations,2022-03-23,2023-12-25,Inactive
2345,Operations,2022-08-07,2023-06-25,Inactive
2346,IT,2022-01-15,2022-09-16,Inactive
2347,IT,2021-05-02,2023-09-13,Inactive
2348,Sales,2023-04-11,2023-08-25,Inactive
2349,Finance,2022-02-17,2023-10-15,Inactive
2350,Marketing,2021-01-20,,Active
2351,Marketing,2022-05-24,,Active
2352,HR,2021-11-30,,Active
2353,HR,2021-08-17,2022-07-25,Inactive
2354,IT,2023-09-27,2023-11-30,Inactive
2355,IT,2023-08-01,,Active
2356,Finance,2022-01-03,2023-09-26,Inactive
2357,Marketing,2023-05-20,,Active
2358,Sales,2022-04-25,2023-07-12,Inactive
2359,IT,2021-04-10,2022-08-10,Inactive
2360,Sales,2023-12-15,,Active
2361,HR,2021-11-05,,Active
2362,IT,2022-07-20,,Active
2363,Marketing,2021-05-05,2022-09-15,Inactive
2364,Finance,2023-12-22,2023-12-31,Inactive
2365,Finance,2023-09-23,2023-12-11,Inactive
2366,Marketing,2021-01-24,,Active
2367,IT,2022-02-28,,Active
2368,HR,2021-07-28,2022-12-31,Inactive
2369,IT,2023-04-30,,Active
2370,HR,2021-02-05,,Active
2371,Finance,2021-07-03,,Active
2372,IT,2023-10-25,2023-12-20,Inactive
2373,IT,2023-01-11,,Active
2374,Marketing,2022-03-10,,Active
2375,HR,2021-01-18,,Active
2376,IT,2023-05-24,,Active
2377,Sales,2023-05-12,,Active
2378,Marketing,2022-03-06,2023-04-01,Inactive
2379,HR,2023-04-10,,Active
2380,Finance,2021-03-05,,Active
2381,HR,2023-09-19,2023-12-13,Inactive
2382,IT,2022-06-23,,Active
2383,IT,2021-03-07,2021-08-27,Inactive
2384,Sales,2023-11-28,,Active
2385,IT,2023-06-27,2023-10-21,Inactive
2386,Sales,2023-01-10,,Active
2387,Sales,2023-06-12,,Active
2388,Finance,2023-02-14,,Active
2389,Operations,2021-01-26,,Active
2390,IT,2021-02-17,,Active
2391,IT,2022-11-05,2023-01-11,Inactive
2392,IT,2021-12-18,2023-10-07,Inactive
2393,Sales,2022-05-23,,Active
2394,Finance,2021-02-17,2023-11-28,Inactive
2395,Sales,2023-04-01,2023-06-05,Inactive
2396,IT,2023-12-18,2023-12-22,Inactive
2397,IT,2023-03-01,,Active
2398,HR,2022-05-21,,Active
2399,Sales,2022-02-15,,Active
2400,Finance,2022-05-19,,Active
2401,Sales,2021-08-26,,Active
2402,Sales,2022-07-14,2022-11-08,Inactive
2403,Operations,2023-03-28,2023-06-26,Inactive
2404,Finance,2023-01-05,,Active
2405,Sales,2023-10-01,2023-10-28,Inactive
2406,Operations,2021-03-04,,Active
2407,HR,2023-03-22,,Active
2408,HR,2022-06-28,,Active
2409,Marketing,2022-11-15,2023-04-14,Inactive
2410,Finance,2022-01-20,,Active
2411,Finance,2021-11-01,2022-12-06,Inactive
2412,Operations,2021-10-23,,Active
2413,HR,2021-08-20,2022-11-18,Inactive
2414,HR,2023-04-04,,Active
2415,Sales,2021-08-26,2023-04-16,Inactive
2416,IT,2021-05-20,2023-03-05,Inactive
2417,Finance,2023-03-21,,Active
2418,Marketing,2022-10-13,,Active
2419,Finance,2022-08-14,2022-12-10,Inactive
2420,Operations,2022-12-20,2023-11-12,Inactive
2421,Sales,2022-09-28,,Active
2422,Marketing,2021-11-25,,Active
2423,Finance,2021-07-17,2023-01-31,Inactive
2424,Sales,2021-06-23,,Active
2425,IT,2023-08-09,,Active
2426,Marketing,2021-02-25,2022-05-24,Inactive
2427,Operations,2021-01-18,2023-05-15,Inactive
2428,Operations,2021-12-16,,Active
2429,HR,2023-02-06,,Active
2430,IT,2023-06-20,2023-09-07,Inactive
2431,Operations,2022-07-25,2023-03-05,Inactive
2432,Marketing,2022-08-29,2023-07-11,Inactive
2433,HR,2022-02-19,2023-03-09,Inactive
2434,Marketing,2023-12-10,,Active
2435,Sales,2021-01-28,,Active
2436,IT,2022-10-20,2023-02-25,Inactive
2437,Finance,2021-01-06,,Active
2438,Operations,2023-03-30,,Active
2439,Marketing,2022-05-10,2022-09-12,Inactive
2440,Sales,2021-04-29,,Active
2441,HR,2022-03-25,,Active
2442,Sales,2023-03-30,2023-06-11,Inactive
2443,Sales,2022-08-03,2023-02-25,Inactive
2444,IT,2023-12-06,2023-12-22,Inactive
2445,Operations,2022-02-22,2023-04-26,Inactive
2446,Sales,2023-05-22,2023-07-07,Inactive
2447,HR,2022-06-12,,Active
2448,Marketing,2021-09-16,2022-11-27,Inactive
2449,HR,2021-02-07,2021-04-24,Inactive
2450,Marketing,2021-07-17,,Active
2451,HR,2023-03-15,2023-05-03,Inactive
2452,Marketing,2021-08-22,2023-08-27,Inactive
2453,Operations,2023-05-26,,Active
2454,Marketing,2021-05-30,2023-05-26,Inactive
2455,Finance,2021-01-31,,Active
2456,Operations,2022-04-23,,Active
2457,HR,2022-12-05,,Active
2458,Sales,2022-08-09,,Active
2459,Sales,2023-11-12,2023-12-20,Inactive
2460,HR,2022-02-10,2023-05-12,Inactive
2461,Marketing,2023-03-27,2023-08-26,Inactive
2462,Marketing,2022-07-16,,Active
2463,Operations,2022-02-21,2023-04-21,Inactive
2464,Marketing,2022-11-20,,Active
2465,Operations,2023-10-12,,Active
2466,Finance,2022-01-23,2023-05-03,Inactive
2467,Marketing,2022-12-10,,Active
2468,IT,2023-07-24,,Active
2469,Finance,2022-05-24,2022-08-20,Inactive
2470,Marketing,2021-10-16,2023-01-26,Inactive
2471,HR,2022-02-25,2023-07-14,Inactive
2472,IT,2022-12-16,,Active
2473,IT,2023-05-20,2023-10-06,Inactive
2474,Sales,2021-06-09,,Active
2475,Marketing,2023-03-09,2023-11-28,Inactive
2476,IT,2021-12-09,2023-03-20,Inactive
2477,Sales,2021-08-31,2023-09-16,Inactive
2478,Marketing,2022-07-30,,Active
2479,Operations,2023-03-04,,Active
2480,IT,2023-10-27,,Active
2481,IT,2022-12-05,,Active
2482,Marketing,2021-03-23,,Active
2483,IT,2023-10-02,,Active
2484,IT,2023-07-01,2023-09-13,Inactive
2485,HR,2022-01-29,2023-10-10,Inactive
2486,Marketing,2021-07-03,,Active
2487,Marketing,2021-08-14,2023-12-27,Inactive
2488,Marketing,2022-04-08,,Active
2489,Sales,2021-10-25,,Active
2490,Operations,2021-03-09,2023-11-10,Inactive
2491,Finance,2022-05-16,2023-06-27,Inactive
2492,IT,2023-08-03,2023-09-20,Inactive
2493,Sales,2021-03-27,2023-12-06,Inactive
2494,Marketing,2022-12-26,2023-07-01,Inactive
2495,Finance,2021-10-16,,Active
2496,IT,2021-07-07,,Active
2497,IT,2022-11-01,2023-01-20,Inactive
2498,IT,2022-12-02,2023-01-30,Inactive
2499,IT,2023-01-16,2023-07-22,Inactive
2500,Operations,2022-02-02,,Active
2501,Finance,2021-06-30,2022-03-24,Inactive
2502,Finance,2021-07-10,,Active
2503,Operations,2023-09-06,2023-09-09,Inactive
2504,IT,2023-10-05,2023-11-05,Inactive
2505,IT,2021-02-21,,Active
2506,Finance,2021-02-28,,Active
2507,IT,2023-04-17,,Active
2508,HR,2023-01-29,,Active
2509,HR,2023-07-05,,Active
2510,IT,2023-06-17,2023-11-18,Inactive
2511,Sales,2021-03-10,2022-07-21,Inactive
2512,HR,2023-07-20,2023-08-06,Inactive
2513,Finance,2021-03-14,2023-07-15,Inactive
2514,Marketing,2021-08-11,2023-03-07,Inactive
2515,Operations,2023-08-13,2023-09-03,Inactive
2516,Finance,2021-09-29,2023-09-04,Inactive
2517,Finance,2021-02-20,2022-10-06,Inactive
2518,Marketing,2021-03-20,2022-11-02,Inactive
2519,Finance,2022-10-18,,Active
2520,Operations,2023-11-24,2023-12-06,Inactive
2521,Operations,2023-12-10,,Active
2522,Operations,2021-03-03,,Active
2523,HR,2023-05-18,2023-11-14,Inactive
2524,Marketing,2023-08-22,2023-11-07,Inactive
2525,IT,2023-11-15,,Active
2526,HR,2023-02-09,2023-08-24,Inactive
2527,Operations,2023-07-10,2023-12-02,Inactive
2528,HR,2022-06-02,2023-11-11,Inactive
2529,IT,2023-07-08,,Active
2530,IT,2021-03-10,,Active
2531,Finance,2021-03-22,,Active
2532,Marketing,2023-03-12,2023-12-26,Inactive
2533,HR,2022-01-19,2022-08-11,Inactive
2534,HR,2021-06-01,2023-06-26,Inactive
2535,Marketing,2022-06-06,2023-05-25,Inactive
2536,HR,2022-12-29,,Active
2537,Marketing,2022-05-21,2023-07-05,Inactive
2538,Operations,2022-05-03,2022-06-30,Inactive
2539,Sales,2023-02-28,,Active
2540,Operations,2022-08-19,,Active
2541,HR,2022-05-24,2023-11-15,Inactive
2542,HR,2021-12-07,2022-08-01,Inactive
2543,IT,2021-06-04,,Active
2544,Sales,2023-08-20,2023-09-06,Inactive
2545,Sales,2023-02-09,2023-10-09,Inactive
2546,HR,2021-08-12,,Active
2547,Marketing,2022-06-12,2023-08-08,Inactive
2548,Operations,2021-02-19,2021-04-30,Inactive
2549,Marketing,2021-01-22,2022-01-01,Inactive
2550,IT,2022-11-05,,Active
2551,Sales,2021-12-22,,Active
2552,Finance,2021-08-06,2023-04-13,Inactive
2553,Sales,2021-02-19,2022-04-12,Inactive
2554,Finance,2023-09-23,,Active
2555,Finance,2021-04-21,,Active
2556,Marketing,2021-02-22,,Active
2557,IT,2021-02-14,,Active
2558,Finance,2023-07-19,2023-08-30,Inactive
2559,Finance,2022-07-08,,Active
2560,Marketing,2021-09-14,,Active
2561,HR,2022-01-24,,Active
2562,IT,2023-07-24,2023-09-16,Inactive
2563,Marketing,2021-10-17,,Active
2564,HR,2021-05-15,,Active
2565,Finance,2021-05-05,2022-01-24,Inactive
2566,Marketing,2021-04-28,,Active
2567,Sales,2023-07-20,,Active
2568,IT,2021-10-12,2023-10-16,Inactive
2569,IT,2021-05-21,,Active
2570,Operations,2022-05-16,2023-06-07,Inactive
2571,Operations,2021-11-28,2023-09-04,Inactive
2572,Finance,2022-01-14,2022-06-12,Inactive
2573,Finance,2021-09-05,2023-02-10,Inactive
2574,Finance,2022-06-09,,Active
2575,IT,2021-05-26,,Active
2576,Sales,2023-06-02,2023-12-17,Inactive
2577,HR,2021-06-06,2022-07-20,Inactive
2578,HR,2022-10-23,,Active
2579,IT,2023-01-10,2023-01-19,Inactive
2580,IT,2021-02-09,2021-03-19,Inactive
2581,Operations,2022-02-27,,Active
2582,Operations,2022-06-09,2023-05-31,Inactive
2583,Marketing,2022-10-10,2022-12-24,Inactive
2584,Operations,2021-04-01,,Active
2585,IT,2023-01-10,,Active
2586,HR,2022-03-26,,Active
2587,IT,2023-05-05,,Active
2588,HR,2022-03-31,,Active
2589,Finance,2023-08-01,2023-11-17,Inactive
2590,Operations,2021-09-10,,Active
2591,HR,2021-11-10,2022-10-14,Inactive
2592,IT,2023-11-06,2023-12-08,Inactive
2593,Marketing,2023-12-09,2023-12-11,Inactive
2594,HR,2021-06-19,2022-05-06,Inactive
2595,IT,2023-08-12,2023-12-23,Inactive
2596,IT,2023-11-26,,Active
2597,Marketing,2023-06-30,,Active
