CompanyID,Department,Year,Quarter,Revenue,Expenses,Profit,ProfitMargin,EmployeeCount,EmployeeTurnoverRate,AverageSalary,CustomerSatisfaction,NetPromoterScore,MarketSharePercentage,ProductivityScore,RevenuePerEmployee,TrainingHoursPerEmployee,NewCustomers,CustomerRetentionRate,OperatingCostRatio
48,Finance,2023,Q1,234511,67184,127639,0.22,34,0.07,83534,8.4,16,10.59,97.6,22781.27,48.6,365,0.67,0.81
69,HR,2022,Q3,579064,884395,302155,0.42,84,0.03,55009,9.1,10,10.56,70.4,16795.34,26.8,203,0.88,0.72
90,Operations,2022,Q4,842691,731182,343296,0.23,65,0.14,70246,9.7,-38,10.41,99.6,11482.13,14.6,465,0.9,0.75
62,Operations,2023,Q1,178672,505519,214583,0.1,90,0.15,68185,8.3,68,27.0,76.7,48748.63,25.8,472,0.67,0.86
92,Operations,2022,Q2,572919,257537,20960,0.3,70,0.06,86642,7.4,36,19.86,92.5,28450.2,32.1,181,0.88,0.54
66,Sales,2022,Q2,117300,841699,496744,0.32,64,0.07,49185,6.6,32,37.36,85.9,10163.97,41.1,275,0.85,0.81
64,IT,2022,Q2,422433,233719,131789,0.3,44,0.1,104366,6.8,29,45.62,97.3,13946.63,25.4,141,0.91,0.54
70,Marketing,2021,Q3,510398,899246,331064,0.36,87,0.01,59843,6.7,-4,32.87,85.0,23328.37,12.8,167,0.78,0.93
63,HR,2022,Q1,563723,872457,293531,0.3,68,0.16,57505,6.6,60,14.59,83.2,29487.67,13.5,175,0.68,0.97
73,Sales,2023,Q3,544128,171246,418540,0.48,48,0.07,68022,8.5,63,46.89,86.1,13180.86,45.5,424,0.92,0.89
33,HR,2023,Q4,119659,389749,73960,0.26,66,0.17,101609,7.9,3,28.75,91.5,17497.78,15.6,477,0.88,0.86
41,HR,2022,Q4,786763,706341,132994,0.37,92,0.16,94261,6.0,20,37.4,96.0,40266.78,37.8,276,0.61,0.97
89,Finance,2022,Q1,345259,879868,474995,0.25,76,0.14,56439,9.8,21,45.07,70.7,23786.67,17.1,388,0.93,0.61
48,Finance,2022,Q2,526802,723832,304772,0.18,43,0.07,114385,7.1,-26,49.54,68.0,5063.11,37.4,468,0.93,0.61
13,Finance,2023,Q1,110360,200408,393413,0.36,50,0.11,110272,7.8,-28,27.77,61.4,7427.31,8.5,484,0.72,0.74
73,Sales,2023,Q1,907856,730947,216168,0.42,31,0.09,75377,8.5,-40,41.36,74.8,24769.78,14.3,228,0.6,0.5
77,HR,2021,Q1,722323,287439,319596,0.41,36,0.07,43909,8.1,-24,30.51,93.8,7705.3,23.4,462,0.79,0.98
31,IT,2021,Q3,603447,396655,313242,0.23,30,0.17,54867,6.6,66,26.89,62.8,12825.7,28.2,134,0.92,0.52
75,Marketing,2021,Q4,148791,583953,473675,0.27,50,0.1,104685,9.0,16,29.2,81.5,37754.44,20.9,213,0.64,0.8
68,Finance,2023,Q1,496281,732457,180307,0.34,40,0.17,40794,5.6,-4,26.79,87.8,26617.27,30.8,279,0.81,0.68
98,Finance,2021,Q1,824155,626762,359005,0.16,36,0.03,98527,7.8,-43,23.95,93.5,26710.79,19.6,255,0.86,0.55
4,HR,2022,Q1,608810,777333,37949,0.35,46,0.04,55369,6.4,26,37.57,83.3,31919.81,35.5,153,0.65,0.51
19,HR,2022,Q3,374444,468401,163893,0.37,75,0.2,63807,8.1,16,16.24,67.5,40483.34,28.0,163,0.78,0.63
70,Sales,2023,Q3,657658,125911,212684,0.41,63,0.12,50856,6.1,97,32.74,98.6,12136.37,36.7,237,0.63,0.55
98,Sales,2021,Q3,825191,142643,425248,0.08,18,0.11,46795,8.9,-16,37.08,63.8,12787.14,24.4,320,0.8,0.97
82,Finance,2022,Q1,127209,866916,345681,0.5,92,0.11,71063,6.1,26,45.14,90.8,10463.17,44.4,100,0.75,0.62
13,HR,2023,Q2,601503,309383,418519,0.27,51,0.05,100951,9.5,97,19.93,63.5,47157.32,22.2,355,0.69,0.55
23,IT,2021,Q2,383071,413309,388147,0.23,45,0.15,78260,9.3,-27,43.73,65.7,30978.06,18.9,271,0.9,0.88
83,Marketing,2022,Q2,658867,226682,223065,0.28,19,0.03,50149,6.8,4,47.54,95.9,9168.82,30.1,160,0.73,0.71
75,HR,2021,Q4,603623,756167,267798,0.46,68,0.12,66328,6.9,86,34.19,90.1,14929.05,27.9,104,0.84,0.92
1,HR,2023,Q1,895464,862267,415519,0.36,49,0.12,109098,8.5,43,39.71,74.6,37651.55,28.3,61,0.88,0.92
88,Operations,2021,Q2,717542,800639,60701,0.29,63,0.18,73623,5.5,93,23.26,85.5,6304.63,40.8,483,0.66,1.0
54,Sales,2023,Q2,964845,146453,322655,0.41,48,0.11,82255,5.4,7,47.85,78.3,37654.5,31.5,239,0.64,0.9
71,Marketing,2021,Q2,737816,628078,90664,0.21,16,0.04,76389,5.7,13,35.19,62.7,46015.9,44.8,438,0.6,0.61
89,Finance,2022,Q1,847562,782320,421496,0.45,13,0.12,44206,7.8,25,18.96,88.8,7537.18,32.9,204,0.71,0.79
85,HR,2023,Q2,486060,846075,49427,0.29,24,0.03,103565,5.7,64,23.19,90.5,13388.92,6.0,384,0.89,0.76
15,Finance,2023,Q2,862580,387990,107180,0.34,85,0.05,60897,6.4,-2,32.8,95.3,5107.04,44.2,395,0.87,0.75
65,HR,2023,Q1,958734,462167,113550,0.09,57,0.02,119687,8.2,-22,15.54,81.6,9906.37,42.8,314,0.91,0.65
76,Finance,2021,Q4,805314,535320,410183,0.4,15,0.11,44370,5.1,67,38.93,86.9,32764.62,7.2,409,0.87,0.61
71,Marketing,2021,Q3,348342,458449,409877,0.35,82,0.03,64045,5.9,31,15.11,77.5,7016.8,10.6,153,0.61,0.86
15,Sales,2022,Q2,843725,587488,87952,0.21,44,0.1,92584,9.6,-44,31.63,72.8,24162.58,30.0,212,0.73,0.55
21,Marketing,2023,Q3,972189,626563,76046,0.34,81,0.19,88671,8.3,26,36.37,76.5,27653.08,6.9,190,0.6,0.52
19,Operations,2023,Q4,518318,519284,116918,0.07,80,0.15,55326,6.5,71,43.69,96.5,45798.31,23.5,286,0.61,0.69
60,IT,2021,Q4,902364,726651,307344,0.49,77,0.02,107777,5.2,18,38.03,66.6,26343.07,48.9,93,0.77,0.87
93,Sales,2021,Q2,912146,354592,339586,0.35,67,0.05,70639,7.9,39,40.95,69.9,11414.55,12.8,288,0.73,0.93
89,Marketing,2022,Q1,157803,665973,464887,0.23,86,0.14,100874,6.1,-49,46.08,84.2,18018.15,14.3,479,0.8,0.77
33,Operations,2022,Q4,532959,464562,101070,0.39,28,0.18,79766,9.8,-14,31.9,64.7,35248.79,35.4,146,0.62,0.92
49,IT,2021,Q3,233624,847051,68168,0.48,71,0.02,61278,8.4,38,43.08,95.7,10045.21,7.0,147,0.81,0.51
96,Operations,2023,Q3,680915,679742,320466,0.24,80,0.16,111980,9.9,76,15.43,61.9,15428.42,41.9,424,0.62,0.73
35,HR,2022,Q3,801347,576054,485200,0.05,19,0.12,108551,9.2,52,41.66,90.2,49809.97,14.0,373,0.75,0.57
44,HR,2021,Q3,441954,839981,440912,0.17,34,0.11,79583,7.4,-21,14.98,74.9,5249.06,28.9,102,0.72,0.79
90,Finance,2021,Q4,145380,724053,80246,0.28,53,0.19,110400,8.3,-10,47.06,62.0,11848.25,16.2,158,0.68,0.96
11,Sales,2023,Q2,260322,505235,179964,0.28,67,0.15,49676,9.1,-47,19.85,93.7,42965.86,34.6,306,0.71,0.5
99,HR,2021,Q2,823704,540674,25583,0.31,34,0.17,44234,7.9,32,12.73,85.6,9562.19,31.4,60,0.6,0.83
72,Operations,2021,Q3,951118,830644,354864,0.31,85,0.08,61340,5.3,60,11.67,60.4,6513.85,47.6,227,0.71,0.9
78,Sales,2022,Q2,602610,543496,458431,0.25,49,0.12,48526,7.4,-27,13.43,70.7,10459.05,25.1,442,0.63,0.87
74,HR,2021,Q3,482465,884760,165925,0.23,85,0.13,112378,5.7,-1,25.14,74.1,36211.87,44.4,343,0.92,0.51
66,Finance,2021,Q3,619339,520917,409325,0.4,79,0.07,74626,8.6,-14,28.5,72.9,49689.97,30.9,446,0.63,0.59
46,Marketing,2022,Q1,931460,270172,249285,0.31,19,0.12,41207,8.4,-26,46.12,79.9,31578.6,46.2,438,0.93,0.55
9,Finance,2023,Q4,770655,75301,331901,0.28,75,0.05,102420,10.0,42,22.15,81.1,10594.23,18.1,74,0.77,0.54
3,IT,2023,Q4,999573,619051,278803,0.21,34,0.04,92097,8.1,74,14.79,75.9,13270.04,29.7,175,0.78,0.87
85,HR,2022,Q3,941680,201837,273382,0.06,80,0.08,104414,9.0,-20,38.47,73.3,29195.69,22.6,315,0.88,0.71
26,IT,2022,Q4,372667,881219,131270,0.1,96,0.15,45429,6.3,41,11.06,80.2,37204.62,8.0,182,0.84,0.86
72,IT,2023,Q2,407674,57425,391355,0.24,20,0.18,93591,6.7,-13,45.15,61.3,34831.05,30.8,327,0.68,0.68
48,Operations,2023,Q3,883413,325001,25064,0.48,45,0.1,47591,9.6,76,23.42,85.8,30862.69,40.7,91,0.61,0.56
66,Sales,2023,Q1,638057,233843,172187,0.1,58,0.13,78660,8.8,7,32.62,84.2,49382.14,30.0,150,0.87,0.86
70,Operations,2023,Q2,212035,405143,173024,0.47,57,0.03,117313,8.3,63,13.38,71.2,13911.53,17.6,453,0.65,0.81
28,HR,2023,Q1,275717,465660,146692,0.11,96,0.18,80459,6.3,-1,11.55,67.2,12780.68,16.9,333,0.81,0.56
93,IT,2022,Q1,846103,833849,109790,0.19,16,0.12,118084,8.5,81,40.95,62.9,43657.75,15.7,326,0.93,0.96
26,Marketing,2021,Q4,555358,615745,375129,0.25,86,0.16,102099,9.4,41,24.34,83.5,18086.98,49.1,188,0.79,0.65
25,IT,2023,Q4,856120,545496,54258,0.14,60,0.16,102848,6.2,27,49.4,82.8,19963.69,23.0,270,0.7,0.83
12,Marketing,2023,Q3,780917,785101,145542,0.27,26,0.06,118405,8.5,91,28.59,81.3,29690.07,19.3,118,0.66,0.52
5,Operations,2021,Q4,859087,443920,425219,0.26,41,0.11,44661,7.0,78,43.05,99.4,22157.37,23.8,342,0.61,0.72
98,Operations,2021,Q1,441926,579740,430787,0.25,35,0.19,84802,5.6,-8,49.1,81.3,17943.82,10.2,226,0.82,0.98
48,Sales,2021,Q1,440526,161153,296812,0.36,31,0.03,58782,8.8,67,17.65,88.9,46272.89,13.8,422,0.8,0.94
37,IT,2021,Q2,268157,875294,349403,0.19,22,0.14,89179,5.8,8,41.04,64.5,10817.34,27.9,246,0.76,0.61
79,Finance,2021,Q1,544573,242543,122192,0.19,21,0.19,41898,6.3,10,5.99,72.0,23193.04,40.9,82,0.67,0.94
44,Operations,2021,Q3,997371,529274,368720,0.41,80,0.07,118455,8.9,-10,35.59,71.0,5133.52,44.4,350,0.68,0.65
100,Operations,2022,Q3,244542,330444,115481,0.1,10,0.17,80068,8.7,-33,38.53,83.0,41335.41,44.0,277,0.94,0.93
15,Sales,2021,Q4,965144,450717,383649,0.43,42,0.19,107963,6.3,28,26.48,73.2,12578.85,47.5,185,0.61,0.86
43,Marketing,2021,Q4,742931,51845,173118,0.34,23,0.15,116303,9.7,-21,12.29,85.6,39784.55,10.7,421,0.73,0.68
48,Sales,2022,Q4,469561,169342,212049,0.35,73,0.05,98654,6.1,51,32.75,87.6,11687.14,6.8,183,0.61,0.96
87,IT,2021,Q3,310154,875613,257600,0.12,52,0.07,76123,10.0,-40,45.39,61.3,23753.25,9.8,448,0.67,0.74
70,HR,2023,Q1,762165,500479,480471,0.49,67,0.02,96198,8.7,73,46.91,85.6,37768.32,32.0,192,0.93,0.66
46,HR,2023,Q4,313396,811654,15397,0.16,50,0.17,92872,7.0,15,38.57,64.7,17186.4,30.0,294,0.65,0.64
43,Marketing,2021,Q2,850244,813292,372069,0.13,90,0.17,44902,5.7,48,16.87,78.6,19126.27,35.2,186,0.81,0.97
21,Operations,2022,Q4,281844,768398,93481,0.12,77,0.13,66850,6.6,-27,44.16,89.1,35029.51,21.7,110,0.72,0.88
23,Marketing,2023,Q3,622797,298850,163305,0.3,48,0.08,88554,6.0,26,45.0,88.1,13446.54,22.6,105,0.82,0.67
80,Operations,2022,Q4,725710,788650,486552,0.48,10,0.02,83034,8.1,77,21.53,72.0,47830.3,29.6,182,0.9,0.63
47,Operations,2023,Q1,451444,297688,332452,0.15,50,0.15,104843,6.8,43,13.23,70.9,13495.45,8.6,431,0.7,0.61
15,HR,2021,Q4,368774,608692,210798,0.23,54,0.15,48280,6.5,36,44.36,77.6,38749.8,41.0,459,0.63,0.62
25,Marketing,2022,Q3,461013,596852,466435,0.13,97,0.18,86814,8.8,73,44.83,67.5,41116.95,46.5,257,0.67,0.56
36,Sales,2022,Q3,902133,672186,11130,0.34,97,0.15,97465,6.2,-5,9.54,99.0,21846.67,22.4,175,0.75,0.74
75,Operations,2022,Q2,245931,330371,134293,0.24,88,0.17,86973,7.9,42,48.51,73.8,12030.76,38.3,172,0.78,0.52
51,Finance,2023,Q3,514399,570919,24071,0.06,90,0.15,77729,6.0,-36,28.99,96.9,12465.66,29.7,490,0.93,0.51
15,Finance,2023,Q2,983717,145259,357661,0.33,22,0.13,72800,8.6,7,49.72,96.3,49345.27,15.6,280,0.61,0.81
68,Sales,2023,Q1,741844,174451,382384,0.14,80,0.09,114423,8.1,21,25.03,74.6,37643.45,8.1,84,0.87,0.54
21,Finance,2021,Q3,328495,490691,12118,0.32,18,0.18,118871,9.0,47,29.0,70.2,25252.13,16.1,315,0.63,0.92
13,IT,2023,Q4,354809,67215,141735,0.22,72,0.13,111713,5.3,22,16.97,90.8,16580.74,32.2,140,0.63,0.55
86,Operations,2021,Q1,829672,180577,72408,0.37,32,0.09,81206,6.1,30,45.45,69.2,5850.96,6.8,70,0.83,0.77
19,Sales,2022,Q4,115021,832680,61786,0.14,63,0.03,43926,5.8,14,24.97,80.8,35170.87,42.6,189,0.92,0.84
34,Marketing,2022,Q4,825223,121074,91271,0.39,56,0.07,100445,6.0,-46,41.66,64.4,48061.24,48.7,314,0.7,0.61
78,Operations,2021,Q4,548781,682909,29158,0.41,48,0.11,83056,5.5,-23,8.59,75.4,9807.94,8.8,449,0.69,0.94
68,Sales,2023,Q1,541259,753577,303231,0.08,96,0.06,115690,7.8,-13,40.47,63.1,38952.11,16.1,169,0.82,0.74
52,HR,2021,Q1,828510,156759,98114,0.1,35,0.05,108495,8.0,30,27.06,71.3,11895.66,35.4,270,0.87,0.66
27,Marketing,2022,Q3,164361,178471,194193,0.44,10,0.11,74161,9.2,36,5.24,86.6,40644.73,41.3,487,0.9,0.95
29,HR,2022,Q4,896787,858143,29874,0.13,23,0.04,99251,7.1,95,15.18,99.7,21675.78,20.6,432,0.69,0.93
28,Operations,2021,Q2,198841,458275,249139,0.2,83,0.16,58407,7.7,-14,13.72,70.2,37042.77,28.2,72,0.86,0.85
35,Marketing,2023,Q3,804364,622686,355587,0.26,74,0.1,118561,10.0,-26,38.83,78.9,46682.71,45.1,88,0.71,0.65
8,Finance,2023,Q1,346300,837718,50821,0.17,78,0.12,111600,7.7,32,26.47,77.9,32906.26,22.3,284,0.79,0.7
16,Sales,2021,Q2,260786,215369,125675,0.44,76,0.04,96714,7.9,-24,12.19,67.4,46431.46,8.7,290,0.67,0.84
36,Operations,2021,Q1,641486,682592,332726,0.29,58,0.07,46639,10.0,26,16.56,84.4,15576.1,49.8,177,0.65,0.59
30,IT,2023,Q2,429095,154959,132603,0.34,59,0.09,42478,10.0,84,27.68,89.0,49016.02,13.1,71,0.93,0.75
18,Marketing,2022,Q3,536841,289317,426003,0.32,67,0.16,104546,7.1,39,5.88,65.9,44278.16,7.2,104,0.79,0.87
2,Marketing,2021,Q2,358466,731845,467919,0.33,62,0.16,113465,8.2,-24,24.09,90.3,9840.8,23.5,464,0.6,0.83
49,Operations,2023,Q3,579198,372111,424921,0.31,66,0.05,102876,7.4,71,35.51,88.0,23609.29,10.5,379,0.88,0.86
77,Operations,2023,Q1,643028,179745,79381,0.21,95,0.13,81941,8.6,8,28.3,67.9,46716.33,49.0,96,0.84,0.95
4,HR,2022,Q2,365954,104583,383944,0.43,27,0.06,69974,9.7,21,31.91,86.0,8515.19,22.1,283,0.71,0.98
90,Finance,2022,Q4,358308,698365,402949,0.33,25,0.2,84183,6.5,40,19.7,75.7,25419.32,42.2,76,0.76,0.73
89,HR,2022,Q4,199855,494846,185725,0.42,11,0.19,48418,9.1,17,13.24,87.2,37561.72,12.9,433,0.76,0.53
94,HR,2022,Q1,834480,161359,354162,0.37,22,0.12,97148,8.3,55,41.44,79.8,6505.13,11.2,97,0.7,0.92
75,Finance,2022,Q2,913215,601374,372736,0.18,54,0.14,119919,6.4,-47,45.75,61.9,38877.39,34.2,216,0.94,0.56
7,IT,2021,Q4,221701,721844,363770,0.33,89,0.16,71708,9.0,95,27.98,91.5,21254.12,45.9,454,0.79,0.61
95,HR,2023,Q3,592281,773983,96217,0.09,81,0.15,72924,7.1,12,18.73,82.2,16221.73,10.2,320,0.91,0.83
74,HR,2021,Q2,440191,678420,264585,0.11,52,0.14,63382,5.6,36,28.0,89.0,30918.75,31.5,130,0.8,0.87
39,Marketing,2021,Q2,895903,565329,435468,0.1,81,0.19,66649,10.0,60,44.55,65.0,29494.9,8.8,167,0.84,0.85
13,Finance,2021,Q4,210771,109263,476548,0.19,63,0.12,70373,7.1,89,36.11,88.9,44327.27,41.5,94,0.61,0.72
31,Sales,2021,Q3,106163,724035,344943,0.13,83,0.13,114501,7.7,85,43.64,76.5,35420.13,45.9,324,0.78,0.96
71,IT,2021,Q3,948503,110664,334329,0.36,40,0.17,62791,9.0,-29,19.78,92.0,23983.9,33.3,230,0.85,0.92
63,IT,2022,Q3,116065,467896,481529,0.28,85,0.14,98896,9.8,40,37.04,84.0,34256.23,36.0,360,0.64,0.83
56,Finance,2022,Q2,484467,389112,313682,0.24,18,0.15,63115,9.4,65,34.39,74.2,38756.66,7.5,281,0.84,0.72
42,Operations,2023,Q1,865550,751486,292487,0.11,82,0.05,57341,7.6,-10,30.72,68.1,47179.79,8.3,135,0.63,0.73
61,Operations,2021,Q2,445600,817018,221470,0.22,57,0.08,56637,7.7,30,28.77,92.6,36691.77,13.1,154,0.88,0.59
42,Marketing,2023,Q2,597721,446608,444448,0.13,27,0.04,64269,6.4,72,29.79,82.4,29474.26,17.3,292,0.94,0.89
56,Marketing,2022,Q4,348924,505473,130026,0.34,96,0.11,63877,7.3,6,43.24,99.5,21784.1,39.2,226,0.82,0.93
36,Finance,2022,Q1,803708,117804,244257,0.36,20,0.1,80273,9.7,76,46.22,74.9,45116.76,24.6,283,0.63,0.91
84,Marketing,2022,Q3,905586,874832,63106,0.34,71,0.2,96035,8.6,44,10.08,87.4,40663.38,8.5,127,0.81,0.77
68,IT,2021,Q4,992135,479767,386466,0.5,93,0.13,52405,5.1,4,30.59,84.9,8473.16,43.4,175,0.86,0.92
7,IT,2021,Q2,644517,864520,91227,0.3,28,0.16,102309,5.6,-45,46.33,85.5,36479.35,49.7,238,0.93,0.9
54,Sales,2022,Q1,414731,261087,456295,0.27,99,0.07,81767,9.6,-42,11.06,89.5,29243.73,25.5,109,0.62,0.92
1,Operations,2023,Q3,874758,491371,166100,0.11,83,0.17,49973,9.2,-19,23.58,65.6,9663.98,28.0,269,0.87,0.99
44,Finance,2023,Q3,411857,137893,52135,0.19,33,0.13,98565,7.4,77,9.01,82.0,30423.24,8.5,125,0.65,0.91
45,HR,2022,Q2,782357,842401,172138,0.25,22,0.14,63091,8.1,-35,10.11,80.4,13662.77,22.2,140,0.88,0.64
47,Operations,2023,Q3,645389,58981,129599,0.07,55,0.07,59584,6.4,89,45.68,73.7,36866.52,21.7,165,0.91,0.91
13,HR,2022,Q3,664679,464248,239789,0.21,62,0.11,114607,9.0,-10,25.08,77.4,17530.76,48.5,329,0.9,0.69
22,Sales,2023,Q1,306935,366235,93470,0.05,38,0.13,110624,8.0,86,35.99,80.8,11765.48,34.7,216,0.83,0.76
21,Sales,2022,Q4,172723,157154,293054,0.11,45,0.12,56550,8.5,74,11.25,72.8,8688.78,40.2,175,0.78,0.9
86,Marketing,2023,Q1,326293,336552,254090,0.42,80,0.18,42063,6.9,-34,5.99,71.7,27085.98,10.8,494,0.91,0.66
92,Sales,2021,Q4,290477,729601,148213,0.48,26,0.18,113839,7.2,59,45.07,89.5,13983.56,23.8,282,0.78,0.51
9,Sales,2022,Q4,266020,884372,55950,0.28,57,0.19,51631,6.0,82,30.85,62.7,43480.75,13.6,163,0.67,0.86
26,HR,2022,Q4,986696,526154,196795,0.27,86,0.14,41125,9.7,-25,5.9,72.5,5135.05,43.7,149,0.93,0.95
9,Marketing,2023,Q3,400065,756465,288369,0.36,33,0.19,75409,9.7,78,49.66,86.1,42963.75,11.9,200,0.73,0.96
15,Sales,2022,Q1,565787,242122,490339,0.24,63,0.17,90581,9.1,-50,27.15,68.4,28449.16,24.7,121,0.82,0.9
10,Operations,2022,Q3,570223,53657,305103,0.43,94,0.06,62485,9.7,-16,26.41,82.9,46496.55,7.4,419,0.67,0.97
88,Sales,2022,Q2,914892,857662,321336,0.27,10,0.09,118330,8.3,-42,32.94,72.1,14207.51,33.5,398,0.64,0.91
42,Marketing,2021,Q1,611174,263766,89711,0.09,88,0.06,114398,6.2,36,5.36,93.7,9602.32,26.7,216,0.79,0.52
72,Finance,2021,Q4,514287,659019,151123,0.06,76,0.01,41690,8.8,-13,30.61,74.0,33123.12,27.4,121,0.79,0.67
24,Marketing,2023,Q3,821478,223412,212500,0.39,15,0.05,55740,6.6,-47,33.33,69.2,36802.73,9.6,397,0.73,0.67
80,HR,2021,Q3,279354,741310,265284,0.18,87,0.01,88643,7.2,1,18.36,81.2,21766.33,28.1,402,0.71,0.61
49,Finance,2023,Q1,716013,713227,275593,0.17,64,0.15,49156,6.4,96,37.71,65.4,5615.61,30.4,60,0.73,0.9
26,Operations,2021,Q1,420589,783902,444311,0.29,47,0.09,77214,7.1,-46,21.98,91.9,23313.31,48.3,347,0.88,0.76
91,IT,2023,Q4,836427,54329,376357,0.13,42,0.07,103389,8.4,55,37.3,87.2,15520.41,6.5,278,0.73,0.92
37,Marketing,2021,Q4,444352,348009,481145,0.26,17,0.15,115694,5.6,-3,11.47,90.8,20636.13,46.5,175,0.92,0.8
68,HR,2021,Q2,548032,772300,170262,0.38,99,0.17,42808,5.5,36,46.12,76.0,27803.95,26.6,202,0.64,0.8
50,Operations,2023,Q4,468427,569897,110245,0.39,88,0.2,102987,8.4,-13,44.58,93.4,36605.38,14.5,211,0.93,0.69
24,Finance,2022,Q3,185779,87869,107069,0.3,87,0.13,110938,8.9,1,11.78,79.7,48345.14,34.9,327,0.84,0.89
19,Operations,2022,Q2,103060,247977,167213,0.1,29,0.1,107500,7.8,36,47.23,63.8,11479.99,28.3,435,0.72,0.84
100,Marketing,2021,Q2,750094,548185,243597,0.1,64,0.07,102167,5.9,-5,30.1,69.0,35595.47,15.2,228,0.6,0.67
60,Sales,2023,Q2,375875,133984,33908,0.4,57,0.05,100734,7.2,42,36.57,88.4,15494.52,33.2,193,0.88,1.0
39,Marketing,2022,Q1,439974,151069,376991,0.42,92,0.05,57206,8.8,86,42.81,95.9,14931.71,26.3,188,0.94,0.73
74,IT,2023,Q4,740159,298577,393054,0.22,65,0.09,49629,8.4,-1,8.76,63.8,33509.93,36.0,255,0.94,0.66
89,Marketing,2022,Q2,645007,378396,264340,0.42,97,0.2,72337,5.5,15,12.62,94.6,39919.98,36.0,145,0.75,0.84
18,Finance,2023,Q1,673404,391530,435538,0.07,19,0.01,103829,9.8,-13,18.07,92.0,49000.42,26.3,263,0.62,0.61
19,Finance,2021,Q1,614583,168728,453926,0.37,61,0.05,109401,6.1,54,26.47,74.3,39597.39,22.6,118,0.71,0.92
36,Marketing,2023,Q2,650613,573846,286156,0.3,59,0.05,109830,6.1,97,20.57,87.6,12079.17,7.8,405,0.71,0.84
74,Finance,2022,Q2,114551,75801,438105,0.5,43,0.15,86939,7.3,-35,27.76,67.5,15143.12,27.2,367,0.64,0.94
97,Sales,2021,Q3,455431,792647,27412,0.1,45,0.08,52965,6.6,28,13.37,92.5,39262.54,15.9,68,0.78,0.66
55,Operations,2023,Q2,386422,809925,499366,0.42,70,0.1,52228,9.9,-38,35.7,86.3,28714.46,7.4,462,0.81,0.93
69,Marketing,2022,Q3,584405,664997,382174,0.39,25,0.04,88419,5.4,63,7.51,77.6,18293.36,19.9,475,0.86,0.75
47,Sales,2021,Q2,115141,365414,296801,0.18,88,0.09,89229,6.5,51,21.27,94.6,26230.25,8.9,456,0.62,0.53
49,Operations,2023,Q2,430057,514838,277800,0.5,27,0.03,52822,6.9,97,13.06,65.6,46169.96,31.1,365,0.7,0.6
99,Operations,2022,Q4,920047,891967,150039,0.25,80,0.11,70070,7.5,84,37.85,93.8,39001.97,27.7,451,0.72,0.61
98,Sales,2023,Q2,746346,305560,488174,0.21,56,0.03,108723,5.1,36,44.76,61.0,25281.4,40.7,400,0.91,0.88
33,HR,2023,Q2,818111,818026,418980,0.42,95,0.16,47135,5.4,37,8.55,90.1,49124.93,17.0,150,0.92,0.6
21,Marketing,2021,Q3,736972,782119,288017,0.25,41,0.12,119044,6.3,-22,40.33,82.9,40769.36,21.7,130,0.69,0.78
81,Operations,2021,Q3,389596,66220,104485,0.5,52,0.15,79441,7.8,82,45.31,87.9,5264.19,36.0,232,0.77,0.83
22,Operations,2022,Q4,515941,325536,381527,0.4,92,0.09,79884,8.8,56,48.83,76.5,10056.53,49.7,67,0.75,0.89
48,Finance,2021,Q2,674679,528803,454246,0.16,49,0.08,58043,8.4,14,31.07,94.6,29928.6,45.7,204,0.78,0.89
37,Operations,2022,Q2,744576,445462,208879,0.41,74,0.03,115043,7.8,49,19.73,72.5,20747.94,28.4,390,0.7,0.86
15,Sales,2023,Q3,830420,332154,11607,0.31,44,0.11,43062,7.0,64,19.49,71.0,41565.14,35.5,178,0.76,0.61
35,Operations,2023,Q1,213535,176951,160595,0.21,78,0.11,92214,9.4,36,22.05,72.1,45305.92,28.9,447,0.65,0.77
92,HR,2022,Q1,242770,380502,58447,0.37,59,0.1,93409,7.3,23,32.57,91.0,15829.29,24.6,364,0.85,0.65
71,Marketing,2023,Q1,339947,533419,59757,0.33,21,0.15,50868,6.5,84,27.06,79.8,39347.86,32.1,415,0.73,0.89
32,Marketing,2021,Q3,710999,198306,270114,0.12,85,0.17,108089,8.1,-38,34.41,81.5,29092.88,22.4,210,0.79,0.87
11,Operations,2023,Q3,964282,690083,260495,0.11,94,0.15,57428,8.5,43,6.77,93.3,22638.52,17.6,469,0.81,0.61
10,IT,2021,Q1,996165,492667,234598,0.14,67,0.04,111493,7.0,27,9.76,93.3,40405.1,36.8,168,0.89,0.82
73,IT,2022,Q1,364509,175223,341345,0.14,92,0.13,110114,5.1,73,48.94,66.5,30421.57,44.2,472,0.63,0.53
78,Sales,2022,Q2,852913,572886,400909,0.08,72,0.03,78389,5.5,74,49.79,82.0,33587.78,18.0,425,0.77,0.88
77,IT,2023,Q3,984094,649493,222916,0.21,82,0.14,74734,9.2,-13,38.6,65.0,7801.43,36.8,381,0.91,0.89
57,Sales,2023,Q3,667660,465000,474604,0.18,58,0.08,116084,5.3,-38,16.54,94.7,31364.59,24.5,222,0.72,0.67
25,Finance,2021,Q1,668422,51082,277606,0.29,45,0.04,105107,8.0,3,47.9,93.5,18532.01,18.6,202,0.76,0.9
2,Sales,2021,Q1,924255,454364,388976,0.2,63,0.17,51679,5.9,55,14.62,94.0,27198.24,32.9,448,0.63,0.93
